video_id,comment_text,likes,published_at,reply_count
sEu67t5hM3Y,Have you seen your poor husband tummy.  How about making some healthy weight loss meals??  Heart healthy meals.💕,0,2025-11-29T15:07:21Z,0
sEu67t5hM3Y,You're a good cook ❤,0,2025-11-26T20:47:30Z,0
sEu67t5hM3Y,I will definitely be following your recipe 💯😋😋😋❤❤,0,2025-11-26T15:29:33Z,0
sEu67t5hM3Y,That piece of meat 🍖 is over $100 dollars in canafuckistand,1,2025-11-22T04:51:28Z,0
sEu67t5hM3Y,how large is your dutch oven?  7 qt?,0,2025-11-18T19:40:07Z,0
sEu67t5hM3Y,What was the seasoning used,0,2025-11-16T00:54:25Z,0
sEu67t5hM3Y,I’ve made this several times and my son and daughter in law says it’s the best pot roast they’ve ever had. Making it again tonight! ❤❤❤❤❤,0,2025-11-13T18:11:43Z,0
sEu67t5hM3Y,"I love your recipe sister. Thank you for making it so easy to follow some of these people you see him putting twice as many seasoning in that they don’t mention they don’t tell you what they are, but you did thank you. Appreciate you.",2,2025-11-13T10:42:22Z,0
sEu67t5hM3Y,Was that rosemary added at the end?,0,2025-11-13T01:53:50Z,0
sEu67t5hM3Y,Please don’t cut my salary! Lol,0,2025-11-12T16:15:03Z,0
sEu67t5hM3Y,"Watching this on a Sunday making this before bed knowing I’m gonna wake up to it is a good feeling
But it’s 9 pm & I still gotta get the ingredients 😂😂😂",0,2025-11-10T04:51:24Z,0
sEu67t5hM3Y,"Thank you, I did this but a little different ( based on ingredients I had on hand) and it smells amazing!!!",1,2025-11-03T21:15:32Z,0
sEu67t5hM3Y,I love pot roast now I’m going to try it thanks to you 😍,0,2025-11-02T02:59:37Z,0
sEu67t5hM3Y,Can I use regular potatoes 🥔,0,2025-10-28T10:41:20Z,0
sEu67t5hM3Y,Making this today,0,2025-10-19T13:35:36Z,0
sEu67t5hM3Y,Giv'me sum! 😂😂😂,0,2025-10-18T16:49:41Z,0
sEu67t5hM3Y,Looks delicious .......,0,2025-10-09T05:59:12Z,0
sEu67t5hM3Y,Thanks so much for sharing your video. I tried your recipe today it was fire!!,0,2025-10-07T02:23:55Z,0
sEu67t5hM3Y,Looks amazing!  Bet it tastes fabulous.  We love roast beef and I will follow your recipe. Yummy!♥️♥️😋😋,0,2025-10-06T16:12:38Z,0
sEu67t5hM3Y,Wow 😮 this looks so delicious 🤤,0,2025-10-06T14:41:54Z,0
sEu67t5hM3Y,This the video i was looking for !!! Awesome 👌,0,2025-10-05T16:18:14Z,0
sEu67t5hM3Y,😋,0,2025-10-03T20:46:42Z,0
sEu67t5hM3Y,I can’t wait to get my new Staub 9qt Dutch oven. I’m going after this recipe right here. Looks so good!!,0,2025-10-03T14:33:08Z,0
sEu67t5hM3Y,"New subscriber.

I need to try something similar....due to what i can get my hands on in the UK.",0,2025-09-28T21:43:42Z,0
sEu67t5hM3Y,I'm making this Sunday 9/28 /2025,0,2025-09-28T00:16:30Z,0
sEu67t5hM3Y,Everyone loves your recipe.. I’m cooking it again tonight and it’s probably about the 6th or 7 th time I’ve cooked this ❤,33,2025-09-24T19:38:14Z,0
sEu67t5hM3Y,"I want to make it in my Dutch oven, but you left so many things out. I can’t follow it.",0,2025-09-18T12:07:55Z,0
sEu67t5hM3Y,Girl you did the dam thang! Yo video was the 1st one popped up when I put in southern pot roast!,4,2025-09-16T01:22:31Z,0
sEu67t5hM3Y,Looks Delicious,0,2025-09-11T15:43:44Z,0
sEu67t5hM3Y,❤,0,2025-09-11T03:50:36Z,0
sEu67t5hM3Y,"first time ive ever drooled in my life, congratulations",0,2025-09-03T19:11:04Z,0
sEu67t5hM3Y,Yummy 😋,0,2025-09-03T03:12:29Z,0
sEu67t5hM3Y,I'm on it.,0,2025-09-02T13:28:58Z,0
sEu67t5hM3Y,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥💯👍🏾👌🏾💙,0,2025-09-02T05:34:43Z,0
sEu67t5hM3Y,It’s always that one person tryna comment and add they recipe! Like stfu,0,2025-09-01T20:51:51Z,0
sEu67t5hM3Y,Thank you!,0,2025-08-29T16:51:48Z,0
sEu67t5hM3Y,"Hey, is the full recipe somewhere?",0,2025-08-28T16:21:28Z,0
sEu67t5hM3Y,Yummy,0,2025-08-25T13:55:55Z,0
sEu67t5hM3Y,How long did you let it cook for?,0,2025-08-20T13:51:01Z,0
sEu67t5hM3Y,Yummm,0,2025-08-20T13:49:52Z,0
sEu67t5hM3Y,"""skillet""😂 Looks good though, might try it",0,2025-08-09T12:02:44Z,0
sEu67t5hM3Y,"How you cut your salary 😂 

All jokes but the food looks delicious",0,2025-08-06T20:01:51Z,0
sEu67t5hM3Y,"Substantive, Gorgeous and can Cook. God's Blessings 🙏",0,2025-08-01T23:44:14Z,0
sEu67t5hM3Y,Did you putbit in the oven or leave it on the stove??,0,2025-07-27T04:38:20Z,0
sEu67t5hM3Y,My!My!My!,0,2025-07-15T16:32:25Z,0
sEu67t5hM3Y,🤔👍🏾💯👑👑👑👑🔥🌕🙏🏾✨✨🦉🪶,0,2025-07-15T14:04:42Z,0
sEu67t5hM3Y,"Looks very delicious thank you, for sharing 😋",0,2025-07-14T12:28:16Z,0
sEu67t5hM3Y,oh my god indeed…,0,2025-07-09T06:16:27Z,0
sEu67t5hM3Y,"It looks absolutely delicious, just how far from NC do you live, i feel like it may need somebody to taste test it before being served.😅😅🍽️",0,2025-07-09T02:51:41Z,0
sEu67t5hM3Y,"Method - oven or stove top, cooking time?",0,2025-07-06T14:46:13Z,0
sEu67t5hM3Y,YOU DID THIS GALLLLL,0,2025-06-27T08:08:00Z,0
sEu67t5hM3Y,Always fresh ingredients mammmmm,0,2025-06-25T21:08:50Z,0
sEu67t5hM3Y,"I see that rang 😮 and I overstand why he gave it to her ❤❤
Praise Yahuah El Elohim for a virtuous woman of Yah ❤ Hallelujah",0,2025-06-23T09:50:57Z,0
sEu67t5hM3Y,In The Kitchen Right Now Putting My Pot Roast Together Hadn’t Granny’s Pot Roast In While And Yes Dance When You Know You Did Your Thing😋😋😋😋😋😋😋😋😋❤️❤️❤️❤️❤️❤️❤️,0,2025-06-22T14:03:36Z,0
sEu67t5hM3Y,She helped me turn my fiancé in my wife within 3 hrs 😂 jp but the meal amazing,0,2025-06-14T03:59:27Z,0
sEu67t5hM3Y,Thank you!!!!!❤,0,2025-06-12T16:27:22Z,0
sEu67t5hM3Y,At least tie your hair up🤢🤮,0,2025-06-10T15:39:21Z,0
sEu67t5hM3Y,It looks awesome❤❤❤❤❤❤,0,2025-06-08T14:36:03Z,0
sEu67t5hM3Y,It looks so beautiful,0,2025-05-31T21:53:51Z,0
sEu67t5hM3Y,YESSSSS 😻😻😻😻😻😻😻SUBSCRIBED,0,2025-05-25T22:01:02Z,0
sEu67t5hM3Y,I’m inspired will be cooking this NEOW!!!,0,2025-05-22T15:34:51Z,0
sEu67t5hM3Y,I could listen to you all day,0,2025-05-20T23:16:17Z,0
sEu67t5hM3Y,Great job looks amazing,0,2025-05-18T05:02:33Z,0
sEu67t5hM3Y,Looks so good 👍👍,0,2025-05-17T23:24:16Z,0
sEu67t5hM3Y,The Food Network needs you!,1,2025-05-12T02:28:00Z,0
sEu67t5hM3Y,❤❤❤yummy,0,2025-05-11T00:08:47Z,0
sEu67t5hM3Y,"If you like barbacoa, this recipe is awesome! I've made it three times, and it has been a hit with my family!

Chipotle Barbacoa

Ingredients: 

2-4 lbs. Chuck Roast
Salt & Pepper 
1 tbsp. each:  garlic powder, onion powder, cumin, chili powder, and oregano 
1 (7 oz) can chipotle sauce (not the chipotle peppers in sauce)
1 cup beef broth

Directions:

Season both sides of roast with salt and pepper; brown both sides. Transfer to a crock pot. Mix spices, chipotle sauce, and beef broth together; add to the roast. Cook on low for 8 hours. When meat is done, remove from crock pot, reserving the juice. Shred the meat and return it to the reserved juice.

Great for tacos, burritos, and other Mexican dishes.",6,2025-05-01T18:58:01Z,0
sEu67t5hM3Y,How long should it cook or does it vary by weight,0,2025-05-01T02:14:56Z,0
sEu67t5hM3Y,Looks perfect ❤,0,2025-04-29T18:05:50Z,0
sEu67t5hM3Y,Looks so good ❤,0,2025-04-28T14:57:55Z,0
sEu67t5hM3Y,Gravy looks nice and thick . The roux at beginning right ?,0,2025-04-27T22:57:55Z,0
sEu67t5hM3Y,Yummy 😋 Thanks 👍🏾😅,0,2025-04-27T10:06:23Z,0
sEu67t5hM3Y,"Oh my, that looks like heaven in a pot.",0,2025-04-26T03:57:05Z,0
sEu67t5hM3Y,Looks DELIGHTFUL,0,2025-04-25T23:51:44Z,0
sEu67t5hM3Y,🎉🎉🎉🎉,0,2025-04-25T20:48:29Z,0
sEu67t5hM3Y,Well know how I'm eating my chuck roast tonight,0,2025-04-25T00:25:33Z,0
sEu67t5hM3Y,Perfection,0,2025-04-24T19:39:30Z,0
sEu67t5hM3Y,THAT'S MY FAVORITE CUT...CHUCK GO HARD ❤❤❤,0,2025-04-24T16:57:16Z,0
sEu67t5hM3Y,Looks DELICIOUS!!! Thank you!!!😊😊😊😊😊,3,2025-04-21T05:21:26Z,0
sEu67t5hM3Y,It looks like a nice tasty dish  😋💯👍,1,2025-04-20T00:11:46Z,0
sEu67t5hM3Y,OMG !!!! 😂😂😂😂,0,2025-04-18T00:38:47Z,0
sEu67t5hM3Y,Thank you ma’am ! I am making this dish today ❤,1,2025-04-09T16:29:33Z,0
sEu67t5hM3Y,I just got finished putting mine in the oven. Thank you …. Update.. everyone loved it I will definitely use your recipe in future meals,8,2025-04-08T21:46:42Z,0
sEu67t5hM3Y,Did u finish in the oven?,0,2025-03-17T01:24:13Z,0
sEu67t5hM3Y,Looks so delicious. I'm making this,1,2025-03-16T20:58:22Z,0
sEu67t5hM3Y,Where did you get that big beautiful pot hat you are cooking that in?  I am hungry now!!!!,0,2025-03-01T18:10:12Z,0
sEu67t5hM3Y,I made this a few days ago bt i didn’t add potatoes I made smashed potatoes and got kings Hawaiian rolls and warmed them up it was sooooo goood,0,2025-03-01T16:52:49Z,0
sEu67t5hM3Y,age.. 50..,0,2025-02-15T18:23:13Z,0
sEu67t5hM3Y,Just subscribed,0,2025-02-09T17:06:34Z,0
sEu67t5hM3Y,Did you make it on top of the stove or in the oven,0,2025-02-02T21:35:33Z,0
sEu67t5hM3Y,I absolutely need to try substituting my water for beef broth I’m sure it’ll take my pot roast to another level. Thanks for sharing queen 👸,22,2025-01-18T15:57:18Z,1
sEu67t5hM3Y,it really will. spaghetti tooo,0,2025-03-31T11:22:49Z,0
sEu67t5hM3Y,Yummy yummy⭐️⭐️⭐️⭐️⭐️⭐️,0,2025-01-17T05:22:41Z,0
sEu67t5hM3Y,I’m making this right now. I did coat my roast with mustard instead of oil. Thank you🤎🤎,5,2025-01-16T16:00:26Z,0
sEu67t5hM3Y,Looks delicious. I haven't had this in a while.,0,2025-01-15T05:19:30Z,0
sEu67t5hM3Y,You didn’t tell us the most important part: temperature and time.,0,2025-01-12T00:07:46Z,0
sEu67t5hM3Y,Looks soooooo delicious 🫡,0,2025-01-11T18:47:03Z,0
sEu67t5hM3Y,What time are we eating?? 😋,0,2025-01-08T18:56:53Z,0
sEu67t5hM3Y,When did it become unsanitary to just use your un-gloved hands to prepare food?,1,2025-01-02T09:57:09Z,0
sEu67t5hM3Y,Great Pot Roast,0,2024-12-31T02:41:54Z,0
sEu67t5hM3Y,"Recipe, PLEASE!!!",0,2024-12-29T03:45:12Z,0
sEu67t5hM3Y,Making my roast for dinner now for Christmas it has 4 hours left on the timer. Perfect for dinner time,0,2024-12-25T20:00:31Z,0
sEu67t5hM3Y,That looks absolutely yummy! I’m thinking about doing this for Christmas tomorrow🥰🙏🏽🎉💐,4,2024-12-24T17:52:27Z,2
sEu67t5hM3Y,Definitely doing this for Christmas tomorrow 😋😋,1,2024-12-24T22:07:33Z,0
sEu67t5hM3Y,Me too!! Thank you @tracey ❤,1,2024-12-25T11:23:42Z,0
sEu67t5hM3Y,"Powdered gravy mix is usually pretty terrible, but I agree with using fresh garlic. Never use that “jarlic” crap!",0,2024-12-20T23:11:43Z,0
sEu67t5hM3Y,Making my roast as I type .. Yummy can’t wait .. Thanks,0,2024-12-18T22:17:07Z,0
sEu67t5hM3Y,Perfection!!!,0,2024-12-10T04:05:22Z,0
sEu67t5hM3Y,Omgg it’s sunday n my moms making pot roast for dinner rn😂,0,2024-12-08T22:04:52Z,0
sEu67t5hM3Y,Yes Ma'am U Definitely Blessed that Pot Roast) I Believe I'll Make (2) This Weekend,0,2024-12-03T18:18:48Z,0
sEu67t5hM3Y,You know I was looking for that wedding ring cooking like that lil mama 😅,0,2024-12-02T22:01:24Z,0
sEu67t5hM3Y,Ty for sharing ❤.,0,2024-12-02T02:26:09Z,0
sEu67t5hM3Y,That junt bussing and l can even taste it😂😂😂,0,2024-12-01T16:40:02Z,0
sEu67t5hM3Y,WHAT IS THE RECIPE PLZZZZ IT LOOKS SOOOO GOOODDD😩😩😩😩,3,2024-11-18T05:28:44Z,0
sEu67t5hM3Y,Das sieht sehr lecker aus 😍🤤👍🏻❤,0,2024-11-06T08:43:21Z,0
sEu67t5hM3Y,I guess it gave what it was suppose to give 😂💪,0,2024-10-28T10:28:32Z,0
sEu67t5hM3Y,Amen,0,2024-10-18T00:22:14Z,0
sEu67t5hM3Y,"Yummy
You go
Girl”😊",0,2024-10-17T01:14:47Z,0
sEu67t5hM3Y,🔥🔥🔥,0,2024-10-14T19:55:12Z,0
sEu67t5hM3Y,That was a amazing meal you made 🔥🔥🔥🔥,0,2024-09-29T04:29:39Z,0
sEu67t5hM3Y,Looks so delicious ❤❤❤❤❤,0,2024-09-18T00:40:06Z,0
sEu67t5hM3Y,SKIP THE BROWN GRAVY USE THE DREGS FOM THE ROAST.,0,2024-09-16T00:02:19Z,0
sEu67t5hM3Y,Looks delicious,0,2024-09-15T04:09:44Z,0
sEu67t5hM3Y,What size Dutch is that,0,2024-09-15T01:12:53Z,0
sEu67t5hM3Y,I am going to do this but in a slow cooker,0,2024-09-14T22:06:26Z,0
sEu67t5hM3Y,Girl now xou cooked that pot roast❤,0,2024-09-14T00:04:14Z,0
sEu67t5hM3Y,Yezzz let's eat 😊🎉❤❤,0,2024-09-13T20:34:36Z,0
sEu67t5hM3Y,"Your recipes are the bomb, awesome. Love to watch you cook.  Is that flour after you add the garlic, that powder substance.",4,2024-09-12T06:11:26Z,0
sEu67t5hM3Y,What a huge pot roast. Bet that cost $50 bucks.,0,2024-09-11T00:21:33Z,0
sEu67t5hM3Y,This looks delicious 🎉,0,2024-09-05T23:26:15Z,0
sEu67t5hM3Y,Yes ma'am!!,0,2024-09-05T14:41:16Z,0
sEu67t5hM3Y,Very flavorful 👌🏽👌🏽👌🏽👌🏽👌🏽👌🏽,0,2024-09-05T00:47:47Z,0
sEu67t5hM3Y,Soul food pot roast,0,2024-09-04T12:05:37Z,0
sEu67t5hM3Y,That looks so delicious,0,2024-09-03T05:33:19Z,0
sEu67t5hM3Y,Along with our regular thanksgiving and Christmas dinner I prepare this for my youngest granddaughter and myself. One of my Morher’s favorite meals that she cooked throughout those serious New England winters.,1,2024-09-02T04:47:38Z,0
sEu67t5hM3Y,"Il pass on the pot roast, was never a roast person, chicken all the way for me, can not chew all that meat",0,2024-09-01T21:44:55Z,0
sEu67t5hM3Y,"Gurllll, u made that dish wit love 💕",2,2024-08-31T16:06:43Z,0
sEu67t5hM3Y,Ohhh yesss Lady !!!!💪,0,2024-08-28T10:40:18Z,0
sEu67t5hM3Y,That food looks delicious 💪💪❤️❤️,0,2024-08-27T21:54:39Z,0
sEu67t5hM3Y,🍽️😆🔥,0,2024-08-26T15:50:12Z,0
sEu67t5hM3Y,Looks delicious!!,0,2024-08-26T04:28:33Z,0
sEu67t5hM3Y,Looks Good😍😍,0,2024-08-25T20:05:01Z,0
sEu67t5hM3Y,Thank you for sharing looks great 👍😄,0,2024-08-25T02:13:11Z,0
sEu67t5hM3Y,Sweetheart I'll be home soon 😋,0,2024-08-24T23:59:53Z,0
sEu67t5hM3Y,Yess mame 🎉,0,2024-08-23T01:21:58Z,0
sEu67t5hM3Y,This was BEAUTIFULLY made😊🏆,0,2024-08-20T13:35:43Z,0
sEu67t5hM3Y,How long do you seer the roaat?,0,2024-08-18T18:35:01Z,0
sEu67t5hM3Y,Looks perfect. 🥴,0,2024-08-17T10:09:57Z,0
sEu67t5hM3Y,❤❤,0,2024-08-16T10:26:16Z,0
sEu67t5hM3Y,I only wear London Flog Trench Coat normally from Dillards or NM stores,0,2024-08-16T04:25:09Z,0
sEu67t5hM3Y,Did u add oil to the pot while steering the roast?,0,2024-08-16T04:05:39Z,0
sEu67t5hM3Y,"Yes, it looks so delicious!",0,2024-08-16T03:04:05Z,0
sEu67t5hM3Y,Woww ❤,0,2024-08-16T00:18:16Z,0
sEu67t5hM3Y,Thanks for the video,0,2024-08-14T22:36:45Z,0
sEu67t5hM3Y,"I'm a school teacher, so I must point out Cell v/s salary 😅 it's celery (cell) and not salar🎉y as in pay... I'm sorry, but I have O.C.D.",2,2024-08-14T18:37:09Z,0
sEu67t5hM3Y,Ok sis come thru looking yummy,0,2024-08-13T02:32:42Z,0
sEu67t5hM3Y,Yummy 😊,0,2024-08-11T23:24:33Z,0
sEu67t5hM3Y,Thank you for seasoning the roast,2,2024-08-09T17:57:45Z,0
sEu67t5hM3Y,Very good recipe that looks so appetizing keep these videos coming girl,0,2024-08-09T01:36:06Z,0
sEu67t5hM3Y,I love your pot!!!,0,2024-08-07T19:41:11Z,0
sEu67t5hM3Y,Fresh garlic in everything😅,0,2024-08-07T00:44:05Z,0
sEu67t5hM3Y,Real cooks don't wear gloves😂,0,2024-08-05T08:59:40Z,0
sEu67t5hM3Y,I can't wait to try this 😍,0,2024-08-05T03:55:19Z,0
sEu67t5hM3Y,"Thanks for sharing, I think I'll put one in the crock pot today",0,2024-08-02T19:32:17Z,0
sEu67t5hM3Y,Girl I just subscribed to your Channel I would love for you to make homemade old fashioned goulash,0,2024-08-01T21:56:16Z,0
sEu67t5hM3Y,"EXACTLY HOW I MAKE IT , BUT I ADD ONE HALF OF BURGUNDY WINE SOOOOO GOOD .
THE WINE COOKS OFF BUT ADDS  ANOTHER LAYER OF FLAVOR  
YOU DID A SUPER. JOB ! BRAVO !🎉❤❤",36,2024-07-31T17:37:56Z,2
sEu67t5hM3Y,What type of red?,1,2025-08-31T13:14:36Z,0
sEu67t5hM3Y,"@kyrijacobs4984 Since they’re not answering, a dry red like Cabernet or you can use Sherry",4,2025-09-12T02:29:02Z,0
sEu67t5hM3Y,"Baby Girl looks amazing.
Over white  rice yup husband is Asian Lol
I'm good with sourdough French 🥖.   There is nothing like butter on the bread and dunking  it in the grave.",0,2024-07-31T00:12:50Z,0
sEu67t5hM3Y,Mmmm I love roast  send me the recipe  please  it looks good and can I put it in a.crokpot cooking all night 😂😂❤❤from Denham springs La,0,2024-07-30T04:51:12Z,0
sEu67t5hM3Y,Yum!,0,2024-07-30T04:14:14Z,0
sEu67t5hM3Y,Don't peel veggies that's where the vitamins are.,0,2024-07-29T22:56:19Z,0
sEu67t5hM3Y,The perfect Sunday dinner or on a cold day😅,0,2024-07-29T10:07:21Z,0
sEu67t5hM3Y,Why did you use the word yekie,0,2024-07-29T00:05:17Z,0
sEu67t5hM3Y,"Next time you put it in the crockpot,try putting a package of lipton onion soup mix on the roast. Or on the stove top really tasty..",0,2024-07-28T15:09:22Z,0
sEu67t5hM3Y,"You aren’t supposed to heat olive oil, it’s toxic if done so.",0,2024-07-28T01:54:37Z,0
sEu67t5hM3Y,👍🙂,0,2024-07-27T16:42:00Z,0
sEu67t5hM3Y,⁹😅,0,2024-07-27T15:59:58Z,0
sEu67t5hM3Y,Yummy 😋 😋 😋 😊,0,2024-07-27T07:40:10Z,0
sEu67t5hM3Y,Looks so Delicious 😋.TFS🤗,0,2024-07-26T22:43:38Z,0
sEu67t5hM3Y,That's what up sis,0,2024-07-26T15:21:35Z,0
sEu67t5hM3Y,"I haven't been here long but it's her voice for me. It's just so soothing. It's like a counseling session and it's so relaxing. I didn't know people was still cooking on the stove. Okay, I could just cook that and get right back to health. Thank you so much for sharing!❤❤❤",51,2024-07-26T06:54:01Z,3
sEu67t5hM3Y,"""I didn't know people was still cooking on the stove"" what was your impression that made you come to that conclusion.",0,2025-07-28T21:23:35Z,0
sEu67t5hM3Y,How else are we supposed to cook if not the stove? You living in 2075 or something?,0,2025-10-08T20:06:17Z,0
sEu67t5hM3Y,I eat that carrot skin..,0,2024-07-26T05:25:57Z,0
sEu67t5hM3Y,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,2024-07-26T04:55:11Z,0
sEu67t5hM3Y,"Gurro, you nailed that roast!!! ❤",3,2024-07-26T04:21:13Z,0
sEu67t5hM3Y,Yummy !! Sister 💕💕 Amen Thank you for sharing 🙏🤗💯,7,2024-07-26T00:44:44Z,0
sEu67t5hM3Y,That pot roast looks delicious .,4,2024-07-25T23:47:01Z,0
sEu67t5hM3Y,Looks delicious 😋,0,2024-07-25T17:24:00Z,0
sEu67t5hM3Y,Looks 😋,0,2024-07-25T04:45:56Z,0
sEu67t5hM3Y,My weakness looks good,1,2024-07-25T04:04:25Z,0
sEu67t5hM3Y,"Hey Miss Ma'am...also adding a can of crushed tomatoes, a little red wine 🍷, and adding the ""secret"" ingredient of some Worcestershire sauce makes it Chef's 💋 TRUST! You just made the perfect braised pot roast and yes, the fresh thyme, bay leaf, and garlic are key! Great job and newly subscribed 😁👌✌️🗽",61,2024-07-24T17:51:01Z,1
sEu67t5hM3Y,@stefanmarchione757 what are the measurements for ingredients you mentioned,0,2026-01-11T17:24:30Z,0
sEu67t5hM3Y,"Oh looks so nice .
Got me wanting some.",8,2024-07-24T10:36:44Z,0
sEu67t5hM3Y,My husband won’t eat it have to end up making him something special as usual. I love it it looks delicious. I can smell and taste it. there’s only two of us at home. I’ll freeze the rest.,1,2024-07-24T04:30:02Z,0
sEu67t5hM3Y,"""You look a little like the actress ""Angela Bassett"" with your long wig on "".? I am sure you get told that a lot huh"".?",1,2024-07-24T02:27:22Z,0
sEu67t5hM3Y,Looks delicious!,0,2024-07-24T00:48:04Z,0
sEu67t5hM3Y,That’s gonna come out good I use the same exact things and method,0,2024-07-23T20:14:22Z,1
sEu67t5hM3Y,Yes!,0,2024-07-24T00:52:14Z,0
sEu67t5hM3Y,I can't stand that pickled garlic. Fresh is best 🎉,0,2024-07-23T19:47:59Z,1
sEu67t5hM3Y,I see now! But I can’t say I’m not gonna go back to that jar,0,2024-07-24T00:51:00Z,0
sEu67t5hM3Y,Go ahead sister,0,2024-07-23T19:10:12Z,1
sEu67t5hM3Y,Yes ❤,0,2024-07-24T00:50:38Z,0
sEu67t5hM3Y,Cook some rice and yeast rolls I am on the way❤❤🎉,1,2024-07-23T19:03:14Z,1
sEu67t5hM3Y,"😂😂 adding your lil side dishes, and dinner rolls",1,2024-07-24T00:50:29Z,0
sEu67t5hM3Y,Looks amazing 🤩,3,2024-07-23T17:22:48Z,1
sEu67t5hM3Y,It was so good ❤,0,2024-07-24T00:48:33Z,0
sEu67t5hM3Y,What seasoning do you use on the roast?,1,2024-07-23T15:31:08Z,2
sEu67t5hM3Y,"I have a ton of seasonings in my pantry, but I use the same ones! 

Pepper, Lawry’s season salt (25% less sodium one) Cavenders Salt free Greek seasoning, smoke paprika, onion powder, and garlic powder.",3,2024-07-24T00:54:38Z,0
sEu67t5hM3Y,@tinatfarm Thank you!,0,2024-07-24T00:58:28Z,0
sEu67t5hM3Y,That looks so good can I hang with you?,0,2024-07-23T15:17:35Z,1
sEu67t5hM3Y,😂❤❤,0,2024-07-24T00:51:12Z,0
sEu67t5hM3Y,Everything about that roast says delicious and yummy 💯,2,2024-07-23T11:16:20Z,1
sEu67t5hM3Y,Yes it was! Thank you,0,2024-07-24T00:49:06Z,0
sEu67t5hM3Y,😂😂 so good,1,2024-07-24T00:49:53Z,0
sEu67t5hM3Y,I don't use any gravy mix ..I make my own ..,0,2024-07-26T05:28:20Z,0
sEu67t5hM3Y,Danm that smells really good 👍,5,2024-07-23T03:10:05Z,1
sEu67t5hM3Y,"Yes, it did smell really good. I mean like the entire house was smelling good.",1,2024-07-24T00:49:27Z,0
sEu67t5hM3Y,Yesss the fresh garlic just hits different.,158,2024-07-23T03:00:23Z,4
sEu67t5hM3Y,Like it was so much more fragrant,15,2024-07-24T00:47:45Z,0
sEu67t5hM3Y,@tinatfarm I agree for sure,6,2024-07-27T22:24:57Z,0
sEu67t5hM3Y,@tinatfarm do you put oil to cook the meat first?,0,2025-12-02T04:28:58Z,0
sEu67t5hM3Y,I didn't even know non fresh garlic existed.,0,2026-01-13T22:19:08Z,0
sEu67t5hM3Y,looks amazing,7,2024-07-23T02:52:17Z,1
sEu67t5hM3Y,Thank you ❤ it was delicious,0,2024-07-24T00:48:49Z,0
sEu67t5hM3Y,I'm so hungry now lol. Absolutely amazing 👏 instant subscription. OMG 🤪,19,2024-07-23T02:46:31Z,1
sEu67t5hM3Y,Thank you 🫶🏾❤️,1,2024-07-24T00:48:04Z,0
sEu67t5hM3Y,Are you single??? MY SON NEEDS A WIFE. He’s a trucker and has produced 25+ songs. He’s 35… BUT YOU CAN TRAIN HIM. lol lol👑🏋🏾👍🏿🔥🫵,2,2024-07-23T02:38:21Z,1
sEu67t5hM3Y,I’m making it,3,2024-07-23T02:05:25Z,0
sEu67t5hM3Y,Looks absolutely delicious! Thank you for including your recipe.,35,2024-07-23T01:21:53Z,0
sEu67t5hM3Y,Looking good aunty😋,15,2024-07-23T01:09:16Z,0
sEu67t5hM3Y,Best recipe,8,2024-07-23T01:01:08Z,1
sEu67t5hM3Y,Thank ya 🫶🏾,1,2024-07-24T00:48:16Z,0
sEu67t5hM3Y,This lady never fails🎉 she rocks🎉,33,2024-07-23T00:58:22Z,2
sEu67t5hM3Y,Thank you so much ❤,3,2024-07-24T00:47:30Z,0
sEu67t5hM3Y,@tinatfarmwhich seasoning did you use,0,2025-02-22T14:58:51Z,0
sEu67t5hM3Y,Thank you,3,2024-07-23T00:28:26Z,0
6gW_zNjBtMw,She got rosted,0,2026-01-09T21:47:45Z,0
6gW_zNjBtMw,There is now a falcon movie you should roast tom back,0,2026-01-05T00:25:05Z,0
6gW_zNjBtMw,#bestroasts,0,2025-12-29T20:09:35Z,0
6gW_zNjBtMw,I DONT UNDERSTAND NUMBER 4 I SEE IT EVERYDAY,1,2025-12-21T03:35:16Z,0
6gW_zNjBtMw,What monstrosity is under that do rag,0,2025-12-20T23:27:15Z,0
6gW_zNjBtMw,“I bet his girlfriend  is hotter than mine” 😂🔥🔥🔥,0,2025-12-12T04:22:16Z,0
6gW_zNjBtMw,Bro last one was so true he was so true😂,0,2025-12-08T05:37:25Z,0
6gW_zNjBtMw,I said whoever threw that paper ya mamas a hoe,0,2025-11-28T18:33:13Z,0
6gW_zNjBtMw,Yall talkin about these roasts wait til you watch BradylXix,0,2025-11-25T07:06:13Z,0
6gW_zNjBtMw,"Technically it was a Captain America movie, not Falcon",0,2025-11-23T08:27:40Z,0
6gW_zNjBtMw,I will say this to a woman that is roasting me roses are red violets are blue if your parents says your beautiful they are lying to you,0,2025-11-21T08:07:50Z,0
6gW_zNjBtMw,"The first one, did they break up😅",0,2025-11-16T15:08:19Z,0
6gW_zNjBtMw,I need a part 2😂,0,2025-11-16T15:06:09Z,0
6gW_zNjBtMw,"If anyone wonders what the last one is (its so funny omg) Its Called "" Minor Issues""",0,2025-11-11T23:53:06Z,0
6gW_zNjBtMw,It’s true us have to tell the truth,0,2025-11-02T21:12:18Z,0
6gW_zNjBtMw,lol,0,2025-11-01T18:05:22Z,0
6gW_zNjBtMw,What is the video name in the first one?,0,2025-10-31T10:18:05Z,0
